PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,ID,cluster_pca
-0.0122800669789824,-1.4123700732819269,-0.0724388331172214,-0.9546309320181672,-0.0209555541602588,0.2975700366163742,-0.1392493704062083,-0.3400599487890185,-0.286032681450491,0.1185086574882736,965,0
-0.5303150074029405,-0.263307916346665,1.0810065702587883,1.3829462837845805,0.1039840446508139,0.886342775986367,-0.5920723681874092,0.0440604880444809,-0.3496708507950136,-0.1383013683525408,989,0
-2.4162755647039837,-0.544456391569772,-0.7630366492915855,-0.3845534938193558,-0.4752031428222973,-0.4487411155664274,0.1050191544608514,0.1019889408599163,0.1260051112054603,-0.3096942528241121,992,0
2.5644308994617844,0.8400141563749582,0.80930784980014,2.0635341287285147,-1.1653394229773375,-0.4388613064390391,0.6760406588924821,-0.8252625292426438,-0.8323649148063381,0.6214017755682707,1001,1
-2.0286776675039992,-1.1056052310899365,-0.1750079168119705,-0.2482773733025355,-0.4954144506943123,0.3537967164168296,-0.6256810520743377,1.1078534993987037,0.4361026135136506,0.0179293289989078,1013,0
-0.548137421546026,-1.3419203282244532,-0.5059784673361758,-1.158583169623709,-0.2184928196587562,-0.0437207805635357,0.000904836188471,0.1012275989577371,-0.1045665985305226,0.0394117101689607,1019,0
0.0557768778085991,-0.1097884627495674,0.2286829985077813,0.2658334553948664,0.8968545361538744,0.042461404806707,0.2762343726154513,-0.3828809682688109,-0.0410797096070841,0.525323213946229,1029,0
-0.3464329599726787,1.8070425626194304,0.8174324705497352,3.1008138553293914,0.4098999857894389,1.0022009772444795,-1.1016841315590242,0.7785636489099879,0.2261518091007782,-0.8327152607214784,1035,0
0.1712268011152765,0.346964497581686,-0.0261860822527982,0.4916372262858346,0.8231015867019394,-0.1841958266158576,0.3145577483632665,-0.8407524278020163,0.1073667604673857,0.109603913734315,1091,0
1.4742297310640358,-0.2550868607307954,-0.5399190261088097,-0.5752119162883883,0.3946602969291001,0.0127253233297128,-0.2998265845734585,0.3063506816217452,1.4613573425456998,0.0907674493524236,1099,1
-2.9789746815341864,-0.9621510892322038,-0.6435703191217386,-0.645264010782148,-0.5358340853556904,-0.4392948670428276,0.08287923829773,0.2281447244047105,0.3613042886003489,-0.3426297450243304,1109,0
-2.042507543121067,-0.9061038726007488,0.5034168963298976,0.3588009245883197,0.124013083956187,0.4146127160105289,-0.1933527666449145,0.3862496771166572,-0.0742089825518901,0.3307338829658526,1118,0
